Título,Fecha de Publicación,URL
Kendall Jenner y el exnovio de Taylor Swift desatan rumores de un romance,2024-10-27,https://www.abc.es/gente/kendall-jenner-exnovio-taylor-swift-desatan-rumores-20241027131228-nt.html
Alejandro Sanz rompe su silencio y habla acerca de su salud mental y su relación con Rachel Valdés,2024-10-27,https://www.abc.es/gente/alejandro-sanz-rompe-silencio-habla-acerca-salud-20241027104256-nt.html
Chris Brown y el oscuro episodio en el yate de Sean 'Diddy' Combs: un documental revela nuevos testimonios de abuso,2024-10-27,https://www.abc.es/gente/chris-brown-oscuro-episodio-yate-diddy-combs-20241026100000-nt.html
Lydia Lozano: «Me ha dado mucho morbo encontrarme las facturas del dineral que me pagaban antes en la tele»,2024-10-27,https://www.abc.es/gente/lydia-lozano-dado-morbo-encontrarme-facturas-dineral-20241027044402-nt.html
"María Pombo, víctima de una estafa: ""Casi me roban todo lo que tengo""",2024-10-27,https://www.abc.es/gente/maria-pombo-victima-estafa-roban-20241027174814-vi.html
El orgullo de Emilio Aragón al presentar su último libro con el apoyo de su famila,2024-10-27,https://www.abc.es/gente/orgullo-emilio-aragon-presentar-ultimo-libro-apoyo-20241027144814-vi.html
"Carlota Corredera confirma su separación: ""Siempre seremos familia""",2024-10-27,https://www.abc.es/gente/carlota-corredera-confirma-separacion-siempre-familia-20241027140006-vi.html
"José María Almoguera, todo un padrazo que exprime al máximo el tiempo con su hijo",2024-10-27,https://www.abc.es/gente/jose-maria-almoguera-padrazo-exprime-maximo-tiempo-20241027132114-vi.html
"Carmen Borrego se refugia en la fe tras su acercamiento con su hijo, José María Almoguera",2024-10-27,https://www.abc.es/gente/carmen-borrego-refugia-tras-acercamiento-hijo-jose-20241027130008-vi.html
Verdeliss se prepara para su próximo reto deportivo en Nueva York,2024-10-27,https://www.abc.es/gente/verdeliss-prepara-proximo-reto-deportivo-nueva-york-20241027123606-vi.html
Alaska da la última hora sobre el estado de salud de Mario Vaquerizo tras ser ingresado,2024-10-27,https://www.abc.es/gente/alaska-ultima-hora-sobre-estado-salud-mario-20241027114814-vi.html
"La vida actual de Sara Brasal, Yoli en 'Los Serrano': de pasarlo mal en la serie al haber sufrido 'bullying' a su trabajo tras la fama",2024-10-27,https://www.abc.es/gente/vida-actual-sara-brasal-yoli-serrano-pasarlo-20241027090000-nt.html
Lydia Lozano: «Me ha dado mucho morbo encontrarme las facturas del dineral que me pagaban antes en la tele»,2024-10-27,https://www.abc.es/gente/lydia-lozano-dado-morbo-encontrarme-facturas-dineral-20241027044402-nt.html#vtm_modulosEngag=lomas:gente:noticia:5
"La vida actual de José 'Chino', el cantante de Supersubmarina: de pasar 31 días en coma a las secuelas que le dejó el accidente",2024-10-27,https://www.abc.es/play/television/noticias/vida-actual-jose-chino-cantante-supersubmarina-pasar-20241027193000-nt.html
"Así fue el accidente de tráfico que truncó la carrera de Supersubmarina: dónde, cuándo y cómo ocurrió",2024-10-27,https://www.abc.es/play/television/noticias/paso-supersubmarina-accidente-trafico-20241027180000-nt.html
La censura franquista pervive en versiones de libros y películas aún en circulación,2024-10-27,https://www.abc.es/play/cine/censura-franquista-pervive-versiones-libros-peliculas-circulacion-20241027110017-vi.html
"Avance semanal de 'La Promesa' del 28 al 31 de octubre: una trampa, planes de ruptura y una grave acusación",2024-10-27,https://www.abc.es/play/series/noticias/avance-semanal-promesa-octubre-trampa-planes-ruptura-20241027100000-nt.html
La francesa 'Misericordia' gana el principal premio del festival de cine Seminci en España,2024-10-27,https://www.abc.es/play/cine/francesa-misericordia-gana-principal-premio-festival-cine-20241027093908-vi.html
"La vida actual de José 'Chino', el cantante de Supersubmarina: de pasar 31 días en coma a las secuelas que le dejó el accidente",2024-10-27,https://www.abc.es/play/television/noticias/vida-actual-jose-chino-cantante-supersubmarina-pasar-20241027193000-nt.html#vtm_modulosEngag=lomas:play:noticia:1
"Así fue el accidente de tráfico que truncó la carrera de Supersubmarina: dónde, cuándo y cómo ocurrió",2024-10-27,https://www.abc.es/play/television/noticias/paso-supersubmarina-accidente-trafico-20241027180000-nt.html#vtm_modulosEngag=lomas:play:noticia:2
"Mario Casas, en manos de Rodrigo Cortés: «El actor tiende a protegerse, pero en 'Escape' no estás a salvo de nada»",2024-10-27,https://www.abc.es/play/cine/mario-casas-manos-rodrigo-cortes-actor-tiende-20241026134008-nt.html#vtm_modulosEngag=lomas:play:noticia:4
"Avance semanal de 'La Promesa' del 28 al 31 de octubre: una trampa, planes de ruptura y una grave acusación",2024-10-27,https://www.abc.es/play/series/noticias/avance-semanal-promesa-octubre-trampa-planes-ruptura-20241027100000-nt.html#vtm_modulosEngag=lomas:Play:noticia:5
Las dudas sobre la vida personal de Errejón que estuvieron a punto de dejarlo fuera de Sumar,2024-10-27,https://www.lne.es/espana/2024/10/27/dudas-vida-personal-errejon-estuvieron-110566520.html
"La representación de ""337 km"" en el Jovellanos, en imágenes",2024-10-27,https://www.lne.es/fotos/gijon/2024/10/27/representacion-337-km-jovellanos-imagenes-110638752.html
EN IMÁGENES: El Albacete-Sporting disputado en el Carlos Belmonte,2024-10-27,https://www.lne.es/fotos/sporting/2024/10/27/imagenes-albacete-sporting-disputado-carlos-110637686.html
Así fue la celebración en San Andrés del medio siglo de su iglesia (en imágenes),2024-10-27,https://www.lne.es/fotos/gijon/2024/10/27/celebracion-san-andres-medio-siglo-110635749.html
"LaLiga | Real Betis - Atlético de Madrid, en imágenes",2024-10-27,https://www.lne.es/fotos/deportes/2024/10/27/laliga-real-betis-atletico-madrid-110631125.html
"Sotres, resaca de emociones",2024-10-27,https://www.lne.es/asturias/2024/10/27/sotres-resaca-emociones-110645712.html
"El Certamen del Quesu de Gamonéu, en imágenes",2024-10-27,https://www.lne.es/oriente/2024/10/27/certamen-quesu-gamoneu-imagenes-110628781.html
"En imágenes: Así fue la décimo tercera edición del ""Día de los 10.000 pasos"", en Navia",2024-10-27,https://www.lne.es/fotos/occidente/2024/10/27/imagenes-decimo-tercera-edicion-dia-110625866.html
EN IMÁGENES: Más de 2.000 personas corren contra el cáncer en Oviedo,2024-10-27,https://www.lne.es/fotos/asturias/2024/10/27/imagenes-2-000-personas-corren-110616282.html
Marcha reivindicativa por la senda de Loredo,2024-10-27,https://www.lne.es/cuencas/2024/10/27/marcha-reivindicativa-senda-loredo-110610448.html
"Exposición ""Intergeneracional. Un hilo en la fotografía asturiana"" en el Museo Evaristo Valle",2024-10-27,https://www.lne.es/gijon/2024/10/27/exposicion-intergeneracional-hilo-fotografia-asturiana-110603972.html
EN IMÁGENES: El grave incendio que dejó catorce heridos en Vallobín (Oviedo),2024-10-27,https://www.lne.es/fotos/oviedo/2024/10/27/imagenes-grave-incendio-dejo-catorce-110605000.html
"La carrera del GP de Tailandia de MotoGP, en imágenes",2024-10-27,https://www.lne.es/fotos/deportes/2024/10/27/carrera-gp-tailandia-motogp-imagenes-110593919.html
"Así fue la xuntanza de más de 150 jubilados en Salas, para disfrutar de la comida y el baile",2024-10-27,https://www.lne.es/fotos/salas/2024/10/27/xuntanza-150-jubilados-salas-disfrutar-110585087.html
El mejor postre para el Desarme,2024-10-27,https://www.lne.es/fotos/oviedo/2024/10/27/mejor-postre-desarme-110532760.html
Osasuna asalta el Reale Arena,2024-10-27,https://www.lne.es/deportes/2024/10/27/0-2-osasuna-asalta-reale-110651482.html
Resultados y clasificación tras el Gran Premio de México,2024-10-27,https://www.lne.es/deportes/2024/10/27/resultados-clasificacion-gran-premio-mexico-110650048.html
"Los 300 héroes asturianos de la II Guerra Mundial: ""Chelo"" Huerta, piloto de bombarderos y estrella del fútbol americano en Tampa",2024-10-27,https://www.lne.es/asturias-exterior/2024/10/27/300-heroes-asturianos-ii-guerra-110646766.html
La suerte de la Bonoloto deja un premio de segunda categoría en Lugo de Llanera,2024-10-27,https://www.lne.es/llanera/2024/10/27/suerte-bonoloto-deja-premio-segunda-110646119.html
"Otro debut ""made in Mareo"" en Primera División: once años de rojiblanco y estreno vía Madrid",2024-10-27,https://www.lne.es/sporting/2024/10/27/debut-made-in-mareo-primera-110643856.html
"El interminable bochorno racista del fútbol español: del ""moro de mierda"" contra Lamine al ""Vinicius, eres un mono""",2024-10-27,https://www.lne.es/deportes/2024/10/27/interminable-bochorno-racista-futbol-espanol-110644675.html
Donald Trump congrega a miles de simpatizantes en el Madison Square Garden para su gran mitin en Nueva York,2024-10-27,https://www.lne.es/internacional/2024/10/27/donald-trump-congrega-miles-simpatizantes-110644053.html
Una pareja de jabalíes pasea por las calles de Avilés,2024-10-27,https://www.lne.es/aviles/2024/10/27/pareja-jabalies-pasea-calles-aviles-110642255.html
"Campuzano habla de un posible penalti y Otero de su ""tranquilidad""",2024-10-27,https://www.lne.es/sporting/2024/10/27/campuzano-habla-posible-penalti-otero-110641674.html
La periodista Cristina Fallarás publica el caso de un acto de violencia sexual de un político de Badajoz,2024-10-27,https://www.lne.es/espana/2024/10/27/periodista-cristina-fallaras-publica-caso-110641561.html
"Resumen, goles y highlights del Granada CF 1-2 Levante UD de la jornada 12 de LaLiga Hypermotion",2024-10-27,https://www.lne.es/videos/deportes/2024/10/27/resumen-goles-highlights-granada-cf-110651027.html
"El angustioso relato de los vecinos del edificio incendiado en Oviedo: ""Todo se llenó de humo en segundos y quedamos atrapados""",2024-10-27,https://www.lne.es/oviedo/2024/10/27/angustioso-relato-vecinos-edificio-incendiado-110639644.html
"Catorce intoxicados tras un incendio en un piso de Oviedo donde estaba solo un niño de 9 años, que sufrió quemaduras",2024-10-27,https://www.lne.es/oviedo/2024/10/27/catorce-heridos-incendio-piso-oviedo-110603748.html
Oviedo corre contra el cáncer: más de 2.000 personas en una prueba solidaria,2024-10-27,https://www.lne.es/asturias/2024/10/27/oviedo-corre-cancer-2-000-110596716.html
"""La Belloch Teatro"" lleva la representación de ""337 km"" al Jovellanos",2024-10-27,https://www.lne.es/gijon/2024/10/27/belloch-teatro-lleva-representacion-337-110638780.html
San Andrés de los Tacones festeja el medio siglo de su iglesia,2024-10-27,https://www.lne.es/gijon/2024/10/27/san-andres-tacones-festeja-medio-110635502.html
La programación musical de la Laboral para este otoño-invierno: todos los detalles,2024-10-27,https://www.lne.es/gijon/2024/10/27/programacion-musical-laboral-otono-invierno-110131471.html
"La red de la I+D+i avilesina, cada vez más tupida: ya tiene 60 empresas adheridas y 355 investigadores",2024-10-27,https://www.lne.es/aviles/2024/10/27/red-d-avilesina-vez-tupida-110540103.html
La alta demanda anima a Avilés a mantener el servicio de asesoría psicológica para jóvenes,2024-10-27,https://www.lne.es/aviles/2024/10/27/alta-demanda-anima-aviles-mantener-110540148.html
Caminata reivindicativa en el Caudal: cincuenta asociaciones piden que la senda Loredo conecte de nuevo Mieres y Morcín,2024-10-27,https://www.lne.es/cuencas/2024/10/27/caminata-reivindicativa-caudal-cincuenta-asociaciones-110627883.html
"Turón reconstruye la memoria de la revolución del 34: ""No es un homenaje ni teatro, es divulgación histórica""",2024-10-27,https://www.lne.es/cuencas/2024/10/27/turon-reconstruye-memoria-revolucion-34-110539450.html
"La insonorización de la autovía llega al centro urbano de Mieres, con dos años de obras aún por delante",2024-10-27,https://www.lne.es/cuencas/2024/10/27/insonorizacion-autovia-llega-centro-urbano-110415272.html
"La familia quesera avisa: ""El gamonéu se hace con leche de vaca, oveja y cabra, no de loba""",2024-10-27,https://www.lne.es/oriente/2024/10/27/familia-quesera-avisa-gamoneu-leche-110633411.html
Así es la espectacular calabaza gigante que triunfa en el mercado de Cangas de Onís,2024-10-27,https://www.lne.es/oriente/2024/10/27/espectacular-calabaza-gigante-triunfa-mercado-110603549.html
"El festival ""Viña y Obra"" cierra tras tres días de actividad en Cangas: ""Fue un éxito de participación""",2024-10-27,https://www.lne.es/occidente/2024/10/27/festival-vina-obra-cierra-tres-110626632.html
Jarrio ya tiene la sonda para el ganglio centinela que ayudará en los casos de cáncer,2024-10-27,https://www.lne.es/occidente/2024/10/27/jarrio-sonda-ganglio-centinela-ayudara-110612570.html
"La exalcaldesa Goretti Quintana, reelegida al frente del PP de San Tirso de Abres",2024-10-27,https://www.lne.es/occidente/2024/10/27/exalcaldesa-goretti-quintana-reelegida-frente-110611176.html
"Los 13 de El Cruce: el ""eclipse del fin del mundo"" y otras historias del mural del popular barrio de Posada de Llanera",2024-10-27,https://www.lne.es/llanera/2024/10/27/13-cruce-eclipse-mundo-historias-110574640.html
"Del zar de Rusia a Diana de Gales, pasando por una fortuna en el Perú: la curiosa (y exclusiva) historia de la Casa de Pruvia",2024-10-27,https://www.lne.es/llanera/2024/10/27/pruvia-peru-zar-rusia-o-110522036.html
"La sidra, de luto: fallece Rogelio Álvarez (Pilu), de Sidra Gelo, a los 81 años",2024-10-27,https://www.lne.es/villaviciosa/2024/10/27/sidra-luto-fallece-rogelio-alvarez-110599949.html
La gran espicha de la sidra casera: las claves de la recuperación y el auge de una centenaria tradición,2024-10-27,https://www.lne.es/villaviciosa/2024/10/27/gran-espicha-sidra-casera-110545701.html
La opinión sobre el Sporting y el Oviedo: las estadísticas del corto plazo,2024-10-27,https://www.lne.es/deportes/opinion/2024/10/27/opinion-sporting-oviedo-estadisticas-corto-110637999.html
Muerto el perro...,2024-10-27,https://www.lne.es/opinion/2024/10/27/muerto-perro-110606406.html
"Errejón, el polvo y el lodo",2024-10-27,https://www.lne.es/opinion/2024/10/27/errejon-polvo-lodo-110487484.html
"La venta de casas aminora su caída por la bajada del euríbor, pero Madrid, Barcelona, Málaga o las islas siguen en números rojos",2024-10-27,https://www.lne.es/economia/2024/10/27/venta-casas-euribor-110593721.html
El BCE estima que la sobrevaloración de la vivienda en España se eleva ya al máximo en 14 años,2024-10-27,https://www.lne.es/economia/2024/10/27/bce-banco-espana-sobrevaloracion-precio-vivienda-maximo-14-anos-110586180.html
"Oportunidad de oro para inversores: magnífico complejo hotelero en Asturias, con vistas al mar y en pleno funcionamiento, por 650.000 euros",2024-10-27,https://www.lne.es/vivienda-en-asturias/2024/10/27/oportunidad-asturias-inversores-magnifico-complejo-rural-109936556.html
Sorteo de El Gordo de la Primitiva del domingo 27 de octubre de 2024,2024-10-27,https://www.lne.es/sociedad/2024/10/27/sorteo-gordo-primitiva-domingo-27-110645658.html
Sorteo Bonoloto del domingo 27 de octubre de 2024,2024-10-27,https://www.lne.es/sociedad/2024/10/27/sorteo-bonoloto-domingo-27-octubre-110643708.html
Más de 9.000 kilómetros para cruzar a Europa desde Canarias,2024-10-27,https://www.lne.es/sociedad/2024/10/27/9-000-kilometros-cruzar-europa-110605236.html
Feijóo exige que Sánchez explique su relación con Aldama y que dimita ya,2024-10-27,https://www.lne.es/espana/2024/10/27/feijoo-insta-sanchez-explicar-relacion-110596546.html
"Ana Redondo defiende la reacción de Sumar en el caso Errejón: ""Están haciendo los deberes""",2024-10-27,https://www.lne.es/espana/2024/10/27/ana-redondo-defiende-reaccion-sumar-110591315.html
"Rita Maestre habla de su relación con Errejón: ""Volvía a casa con normalidad después de agredir a una mujer""",2024-10-27,https://www.lne.es/espana/2024/10/27/rita-maestre-relacion-errejon-110636137.html
"Sánchez tras su foto con Aldama, el nexo de la trama Koldo: ""No me he cruzado una palabra con él""",2024-10-27,https://www.lne.es/espana/2024/10/27/sanchez-foto-aldama-koldo-feijoo-110625300.html
Sánchez duda cómo se articulará el espacio a su izquierda tras el golpe a Sumar por el caso Errejón,2024-10-27,https://www.lne.es/espana/2024/10/27/sanchez-caso-errejon-sumar-izquierda-110625099.html
Puigdemont pasa página del 1-O y ordena Junts para recuperar poder desde la centralidad,2024-10-27,https://www.lne.es/espana/2024/10/27/puigdemont-pasa-pagina-1-o-110608848.html
Puigdemont abre una nueva etapa desde la presidencia de Junts con el aval del 90% de la militancia,2024-10-27,https://www.lne.es/espana/2024/10/27/puigdemont-abre-nueva-etapa-presidencia-110602987.html
El Supremo no decidirá sobre la trama rusa del 'procés' hasta que se revise si es amnistiable,2024-10-27,https://www.lne.es/espana/2024/10/27/supremo-decidira-causa-puigdemont-trama-rusa-proces-amnistia-110593542.html
Zaplana busca abogado,2024-10-27,https://www.lne.es/espana/2024/10/27/zaplana-busca-abogado-110580815.html
Sánchez viaja a India con el reto de llevarse un contrato millonario para Navantia,2024-10-27,https://www.lne.es/espana/2024/10/27/sanchez-india-begona-gomez-navantia-110569834.html
"Ana Redondo respalda a Sumar y afirma que ""está haciendo los deberes"" en el caso Errejón",2024-10-27,https://www.lne.es/videos/nacional/2024/10/27/ana-redondo-respalda-sumar-caso-errejon-110601645.html
Feijóo exige que Sánchez explique su relación con Aldama y que dimita ya,2024-10-27,https://www.lne.es/videos/nacional/2024/10/27/feijoo-exige-sanchez-explique-relacion-aldama-110598553.html
Miembros de la sociedad civil euromediterránea exigen la implementación de las decisiones judiciales y el libre acceso a la prensa en Gaza,2024-10-27,https://www.lne.es/internacional/2024/10/27/miembros-sociedad-civil-euromediterranea-exigen-110632680.html
Los conservadores pierden su mayoría en Japón,2024-10-27,https://www.lne.es/internacional/2024/10/27/japon-conservadores-pierden-mayoria-elecciones-110627967.html
El vestuario del Oviedo no pone excusas a la derrota en Cádiz: “Es simple: Mordieron más que nosotros”,2024-10-27,https://www.lne.es/real-oviedo/2024/10/27/vestuario-oviedo-pone-excusas-derrota-110596625.html
"Rubén Albés, tras el empate del Sporting en Albacete: ""Para ser un buen equipo...""",2024-10-27,https://www.lne.es/sporting/2024/10/27/ruben-albes-empate-sporting-albacete-110640064.html
"""Trabajamos con la experiencia olfativa, que no suele ser muy habitual en este tipo de museos, pero creemos que es esencial""",2024-10-27,https://www.lne.es/oriente/2024/10/27/experiencia-olfativa-suele-habitual-tipo-110473945.html
"Encuentro de exalumnos del instituto Rey Pelayo, en Cangas de Onís",2024-10-27,https://www.lne.es/oriente/2024/10/27/encuentro-exalumnos-instituto-rey-pelayo-110581221.html
Oviedo corre contra el cáncer: una marea verde de 2.000 personas recorre el centro de Oviedo,2024-10-27,https://www.lne.es/videos/asturias/2024/10/27/oviedo-corre-cancer-marea-verde-110596607.html
"VIDEO: Así fue el emotivo ""Asturias Patria Querida"" que cerró la entrega del Pueblo Ejemplar a Sotres",2024-10-27,https://www.lne.es/videos/asturias/2024/10/27/video-emotivo-asturias-patria-querida-110593480.html
Atento si coges el bus este lunes: la huelga amenaza con suprimir tres de cada cuatro viajes en Asturias,2024-10-27,https://www.lne.es/asturias/2024/10/27/atento-coges-bus-lunes-huelga-110637800.html
"Ejemplares de por vida, una delegación de representantes de las localidades galardonadas se unió a la fiesta vecinal en Sotres",2024-10-27,https://www.lne.es/asturias/2024/10/27/ejemplares-vida-delegacion-representantes-localidades-110545210.html
"Las otras historias del gran día de Sotres: el niño que invitó a Leonor, las feministas que nunca fallan, un menú sin pantrucu ni oricios...",2024-10-27,https://www.lne.es/asturias/2024/10/27/historias-gran-dia-sotres-nino-110543693.html
"Paula Tamargo, nueva jefa de sección de Comarcas de LA NUEVA ESPAÑA",2024-10-27,https://www.lne.es/asturias/2024/10/27/paula-tamargo-nueva-jefa-seccion-110544918.html
Fallan pilares clave,2024-10-27,https://www.lne.es/opinion/2024/10/27/fallan-pilares-clave-110543165.html
El Sporting salva un punto: empate (3-3) en un partido caótico y trepidante en el Belmonte,2024-10-27,https://www.lne.es/sporting/2024/10/27/sporting-salva-punto-empate-3-110638002.html
"""El caso Errejón es un golpe muy duro sobre el que debemos reflexionar""",2024-10-27,https://www.lne.es/asturias/2024/10/27/caso-errejon-golpe-duro-debemos-110534680.html
Decepción de Oviedo Vetusta y Sporting Atlético: así fue la jornada de Tercera Asturfútbol,2024-10-27,https://www.lne.es/deportes/deporte-astur/2024/10/27/decepcion-oviedo-vetusta-sporting-atletico-110636908.html
Sainz se reivindica con un gran triunfo en México,2024-10-27,https://www.lne.es/deportes/2024/10/27/sigue-directo-carrera-gp-mexico-110636704.html
Un partido inolvidable: el All Rugby Llanera hace historia,2024-10-27,https://www.lne.es/deportes/deporte-astur/2024/10/27/partido-inolvidable-all-rugby-llanera-110639591.html
"El Real Madrid y LaLiga condenan e investigan los ""deleznables"" incidentes racistas contra Lamine Yamal",2024-10-27,https://www.lne.es/deportes/2024/10/27/real-madrid-abre-investigacion-localizar-110588844.html
"La dulce resaca de Ilia Topuria: el beso a Juan Carlos I y un ""¡Hala Madrid!"" para despreciar a McGregor",2024-10-27,https://www.lne.es/deportes/2024/10/27/dulce-resaca-ilia-topuria-beso-110593440.html
Los sondeos en la Vega arrancarán con un georradar y prospección magnética,2024-10-27,https://www.lne.es/oviedo/2024/10/27/sondeos-vega-arrancaran-georradar-prospeccion-110531353.html
"Ardines, tras la fallida moción de censura para echar al PSOE de la Alcaldía de San Martín: ""Este culebrón tendrá más capítulos""",2024-10-27,https://www.lne.es/cuencas/2024/10/27/ardines-fallida-mocion-censura-echar-110520847.html
¿Por qué en Luarca ya es Navidad? Todo lo que se sabe del misterioso rodaje que tiene tomada la capital valdesana,2024-10-27,https://www.lne.es/occidente/2024/10/27/luarca-navidad-misterioso-rodaje-tomada-110604867.html
Miradas de pez,2024-10-27,https://www.lne.es/opinion/2024/10/27/miradas-pez-110538919.html
¿Necesitas ayuda para una búsqueda efectiva de empleo?,2024-10-27,https://www.lne.es/gijon/2024/10/27/necesitas-ayuda-busqueda-efectiva-empleo-110269690.html
¿Cómo era el maíz tradicional asturiano que casi desaparece? ¡Ahora germina en el Muséu del Pueblu d'Asturies!,2024-10-27,https://www.lne.es/gijon/2024/10/27/maiz-tradicional-germina-pueblu-dasturies-110606133.html
"La generación de la esperanza, la de Leonor, llama a la puerta",2024-10-27,https://www.lne.es/opinion/2024/10/27/generacion-esperanza-leonor-llama-puerta-110524540.html
Malos presagios y esperanzas,2024-10-27,https://www.lne.es/opinion/2024/10/27/malos-presagios-esperanzas-110525045.html
Del fuego aplacado a la certeza de los sabores,2024-10-27,https://www.lne.es/opinion/2024/10/27/fuego-aplacado-certeza-sabores-110538781.html
Salvar a la reina,2024-10-27,https://www.lne.es/opinion/2024/10/27/salvar-reina-110538912.html
"La tira y afloja del domingo, 27 de octubre de 2024",2024-10-27,https://www.lne.es/humor/2024/10/27/tira-afloja-domingo-27-octubre-110524784.html
"Quinto robo en el local de jubilados de Salinas: ""Se llevaron hasta los huevos Kinder""",2024-10-27,https://www.lne.es/aviles/2024/10/27/quinto-robo-local-jubilados-salinas-110540328.html
"Jesús Reyes: ""La Princesa de Asturias tiene en su madre a la mejor maestra de moda""",2024-10-27,https://www.lne.es/oviedo/2024/10/27/jesus-reyes-princesa-asturias-madre-110542300.html
"""No hay que estar nunca conformes, a Oviedo le toca dar ya el siguiente paso""",2024-10-27,https://www.lne.es/oviedo/2024/10/27/hay-conformes-oviedo-le-toca-110526196.html
"El oftalmólogo Eduardo Alfonso, Medalla de Oro del Instituto Fernández-Vega",2024-10-27,https://www.lne.es/oviedo/2024/10/27/oftalmologo-eduardo-alfonso-medalla-oro-110531430.html
"El mejor postre para el Desarme: Amelia Valcárcel, la Policía Nacional y el cantante Javier Ojeda, nuevos cofrades de honor",2024-10-27,https://www.lne.es/oviedo/2024/10/27/mejor-postre-desarme-amelia-valcarcel-110531473.html
Precaución al volante en el centro de Gijón: dejan de funcionar varios semáforos del Carmen y Los Moros,2024-10-27,https://www.lne.es/gijon/2024/10/27/precaucion-volante-centro-gijon-dejan-110622288.html
El Museo Evaristo Valle recorre 70 años de fotografía asturiana con obras de 13 artistas,2024-10-27,https://www.lne.es/gijon/2024/10/27/museo-evaristo-valle-recorre-70-110608445.html
¿Cómo deben afrontar las empresas el reto de la Inteligencia Artificial?: el consultor avilesino Emilio Díaz tiene respuestas,2024-10-27,https://www.lne.es/aviles/2024/10/27/deben-afrontar-empresas-reto-inteligencia-110531123.html
"Castrillón, el paraíso de los aficionados a las setas: expone más de 140 tipos y enseña a cocinarlas",2024-10-27,https://www.lne.es/aviles/2024/10/27/castrillon-paraiso-aficionados-setas-expone-110530422.html
El ex del Sporting que se hace viral parodiando el gol anulado a Mbappé,2024-10-27,https://www.lne.es/sporting/2024/10/27/ex-sporting-viral-parodiando-gol-110629713.html
El Barça no rompe el invicto de Unicaja en un partidazo con Willy 'de miranda',2024-10-27,https://www.lne.es/deportes/2024/10/27/barca-rompe-invicto-unicaja-partidazo-110639533.html
Langreo negocia con Duro hacer un parque de 60.000 metros cuadrados en los terrenos de una antigua fábrica,2024-10-27,https://www.lne.es/cuencas/2024/10/27/langreo-negocia-duro-parque-60-110520851.html
"Queratocono: el peligro de frotarse los ojos, que puede tardar una década en dar la cara",2024-10-27,https://www.lne.es/salud/guia/2024/10/27/queratocono-peligro-frotarse-ojos-vigorosamente-77538950.html
"Los productos enriquecidos en proteína, ¿son realmente necesarios? ¿y si soy deportista?",2024-10-27,https://www.lne.es/salud/guia/2024/10/27/productos-enriquecidos-proteina-son-realmente-76966442.html
"Síntomas de una subida y de una bajada de azúcar, cómo debemos actuar y cuál es más peligrosa",2024-10-27,https://www.lne.es/salud/guia/2024/10/27/diabetes-sintomas-hiperglucemia-hipoglucemia-75799807.html
El colegio Celestino Montoto de la Pola trabaja por la diversidad: este es su proyecto de patios inclusivos,2024-10-27,https://www.lne.es/siero/2024/10/27/colegio-celestino-montoto-pola-trabaja-109558398.html
"La construcción resiste en Siero, con más empresas y un paro inferior a la media, y el comercio sigue al alza",2024-10-27,https://www.lne.es/siero/2024/10/27/construccion-resiste-siero-empresas-paro-110521657.html
Marcos Luengo afina en Grado: así es el vestuario que ha diseñado para la Schola y que se estrenó este sábado en la villa,2024-10-27,https://www.lne.es/grado/2024/10/27/schola-marcos-luengo-perfecto-tandem-110535649.html
La Barraca planta cara al frío y celebra su tradicional esfoyón (con más de 140 bollos preñaos),2024-10-27,https://www.lne.es/salas/2024/10/27/barraca-planta-cara-frio-celebra-110629214.html
"Mari Luz Cristóbal, recibe un emocionante homenaje en Salas: “Aquí empecé a cantar, correteando por los praos”",2024-10-27,https://www.lne.es/salas/2024/10/27/mari-luz-cristobal-recibe-emocionante-110516813.html
Así fue el momento en el que la policía entró en uno de los tres narcopisos de Tetuán donde se vendía metanfetamina,2024-10-27,https://www.lne.es/videos/sociedad/2024/10/27/momento-policia-entro-tres-narcopisos-110644890.html
Una pareja de jabalíes pasea por las calles de Avilés,2024-10-27,https://www.lne.es/videos/aviles/2024/10/27/pareja-jabalies-pasea-calles-aviles-110641897.html
"Anabel Pantoja, muy triste tras la separación: ""Faltas tú",2024-10-27,https://www.lne.es/videos/television/2024/10/27/anabel-pantoja-triste-separacion-faltas-110634820.html
"Confirmado, no puedes poner esta foto para renovar el DNI: la Policía despeja las dudas",2024-10-27,https://www.lne.es/videos/television/2024/10/27/confirmado-puedes-poner-foto-renovar-110635029.html
"El grito desesperado del entono de Isa Pantoja tras lo ocurrido en su entrevista: ""Que se dejen de demandas y que le den amor y cariño ya""",2024-10-27,https://www.lne.es/videos/television/2024/10/27/grito-desesperado-entono-isa-pantoja-110633278.html
"Leire Martínez ficha por Mediaset tras su salida de La Oreja de Vang Gogh: ""Curar esas heriditas""",2024-10-27,https://www.lne.es/videos/television/2024/10/27/leire-martinez-ficha-mediaset-salida-110632299.html
"Las redes se vuelcan con Marta Peñate tras la pérdida de su bebé: ""No levanto cabeza""",2024-10-27,https://www.lne.es/videos/television/2024/10/27/redes-vuelcan-marta-penate-perdida-110630976.html
"Así disfrutaron en La Barraca del tradicional ""enrestrón"", en la nave de Casa Claudio",2024-10-27,https://www.lne.es/videos/salas/2024/10/27/disfrutaron-barraca-tradicional-enrestron-nave-110629939.html
¿Cuánto subirán las pensiones en 2025?: la Seguridad Social ya tiene fecha para la próxima revalorización,2024-10-27,https://www.lne.es/videos/television/2024/10/27/subiran-pensiones-2025-seguridad-social-110628384.html
